Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
a1d78199-d8ed-4649-8a82-673019977e2e,28628b4e-c714-4549-a04a-1fe29cc8f772,Best great great best amazing helpful excellent amazing amazing fast great great excellent fast excellent.!!! :) $$$,Positive,4,Claim
09a18b34-b111-44e7-9c4c-37b32caf3d2f,7ff8a2c6-b79a-466b-ae14-82be98a547b2,Best helpful amazing fast great excellent great helpful great fast amazing helpful excellent amazing helpful excellent excellent amazing amazing best fast excellent amazing great helpful excellent fast fast amazing amazing great amazing best excellent.!!! :) $$$,Positive,4,Claim
83d0bae7-7c2c-4bcf-8770-d18fc9160147,3c3c9c08-e523-48a9-9223-d9061db67101,Unhelpful terrible terrible frustrating terrible frustrating terrible bad frustrating worst slow terrible slow slow worst bad worst slow slow bad frustrating unhelpful worst terrible bad frustrating bad bad worst.!!! :( @#$%,Negative,1,Claim
c2a59d7b-2bd3-4971-ab10-b78675656daf,4b8fb475-e2eb-42d2-b848-52b657f498e0,Great amazing best best helpful helpful excellent fast helpful best excellent fast fast great fast best excellent fast excellent best best best best fast great best amazing helpful fast fast amazing amazing great fast.!!! :) $$$,Positive,4,Policy Purchase
032e2730-c0c9-43ed-8ef9-006015457c64,f32ede3c-6818-4f5b-bb56-588bb172ec53,Great excellent helpful great fast excellent amazing best amazing great fast amazing best fast amazing fast fast helpful best great best.!!! :) $$$,Positive,5,Policy Purchase
4bed523c-085f-44d1-87ea-651b5539562b,b2b3bb39-4510-4aad-80bd-44c06d07ee0b,Helpful amazing amazing great best amazing great best amazing best great fast helpful fast excellent helpful great amazing excellent best excellent great fast best helpful best excellent amazing excellent fast excellent amazing excellent great.!!! :) $$$,Positive,4,Customer Support
805f0892-7c79-4dd9-b3d1-2f3e5860c4f4,785ca87b-1f69-42b1-945e-087f86d4aba8,Frustrating unhelpful terrible unhelpful frustrating worst frustrating worst bad worst slow bad worst terrible worst bad terrible frustrating slow worst unhelpful unhelpful terrible worst unhelpful bad slow slow unhelpful terrible bad worst.!!! :( @#$%,Negative,2,Policy Purchase
8505d91d-f28b-4fb9-95bf-1edb3b79da1e,9425fc3a-6964-4112-95fc-0f2ba50939f1,Unhelpful frustrating slow unhelpful unhelpful unhelpful slow unhelpful worst terrible frustrating terrible slow terrible worst bad terrible worst unhelpful bad unhelpful terrible terrible frustrating worst.!!! :( @#$%,Negative,1,Customer Support
3ce75d1e-2947-4d26-a74a-c7a7cb618d75,510e641f-fe67-48e9-8a88-e6ca1dee4b6d,Great excellent excellent helpful great excellent fast fast helpful great excellent best fast fast great fast excellent great amazing best excellent amazing fast excellent best best helpful great helpful best fast amazing amazing.!!! :) $$$,Positive,4,Claim
ad91f456-23b1-4ebd-8a42-be3fe671d582,0659010a-4ede-49b6-9deb-979d8d0bb6d7,Unhelpful terrible slow terrible unhelpful terrible unhelpful frustrating frustrating terrible bad worst frustrating worst worst slow slow unhelpful unhelpful bad frustrating slow frustrating slow slow bad slow.!!! :( @#$%,Negative,1,Claim
dfd23d15-7211-4575-ba3e-fd034edeae5f,ba5498fd-3737-4c38-966c-dd338f9fdc15,Not Bad decent decent okay not bad neutral not bad decent neutral fine okay average neutral fine decent neutral fine decent okay fine average average decent fine neutral average not bad average decent.... ??? ###,Neutral,3,Policy Purchase
d5a76023-4d4f-4814-9385-0240d2a2f839,8f2d0b17-7e7d-4e88-8dcd-553495d03545,Terrible frustrating bad terrible unhelpful unhelpful bad unhelpful terrible terrible worst unhelpful bad frustrating slow worst unhelpful slow slow slow terrible frustrating worst frustrating slow frustrating bad terrible unhelpful.!!! :( @#$%,Negative,1,Claim
e0d96670-7606-4a34-91d6-9f1125693e13,29ce9bfa-5b7d-4d2d-a2af-f503b17aff6d,Terrible slow worst slow terrible unhelpful worst unhelpful frustrating terrible bad frustrating unhelpful worst frustrating frustrating.!!! :( @#$%,Negative,1,Customer Support
b2adffa6-af79-4d4a-857e-55cb4d131338,88cfc53d-1888-49ce-9cce-495db0377c52,Decent okay okay average not bad decent neutral okay average fine not bad not bad fine not bad neutral neutral not bad not bad not bad decent neutral okay okay okay decent not bad okay decent neutral fine neutral average average.... ??? ###,Neutral,3,Policy Purchase
38ec71aa-1e5c-4da8-9087-edcbbe94f1cb,2471a957-b1b9-4d9d-9b58-3dd920f36e92,Excellent excellent best fast amazing great great fast fast excellent great helpful helpful fast best great excellent great great great helpful helpful.!!! :) $$$,Positive,5,Claim
59fe1c45-abac-4bf8-af4d-dc9b3334cd07,d88a617b-2543-48df-973d-5030077d8688,Neutral decent okay fine not bad average fine okay fine okay average average average neutral fine neutral okay average fine not bad decent fine decent.... ??? ###,Neutral,3,Policy Purchase
d5b1a96a-2e4c-46e2-9b79-9e6bf52ef4a6,6c914882-612e-43c7-bb36-8cf45ad5a309,Unhelpful slow frustrating terrible slow unhelpful slow slow terrible frustrating bad slow slow slow frustrating frustrating worst terrible slow worst slow.!!! :( @#$%,Negative,2,Customer Support
d74f9844-e50e-43ec-91d1-e7d5db558642,addb8943-f067-4d82-b9c5-f45acd6c78dd,Terrible worst slow bad slow unhelpful bad bad slow unhelpful bad worst worst bad worst slow unhelpful worst bad worst frustrating terrible frustrating unhelpful terrible frustrating.!!! :( @#$%,Negative,2,Customer Support
5b29317a-6675-45e2-b177-3294a4d21eae,f33c4c36-9a69-4cad-aaab-583079cfc04f,Worst unhelpful bad slow bad slow terrible worst bad frustrating frustrating slow bad terrible unhelpful terrible terrible unhelpful frustrating unhelpful unhelpful slow slow terrible slow unhelpful unhelpful.!!! :( @#$%,Negative,1,Claim
8bef4a76-8a60-4b92-9c13-7c04cf3a2f8d,0816d739-c393-4447-b3dc-50bf04860bee,Worst bad slow worst slow bad terrible unhelpful frustrating worst bad slow terrible slow frustrating unhelpful slow unhelpful unhelpful slow unhelpful bad bad terrible unhelpful slow frustrating frustrating.!!! :( @#$%,Negative,2,Policy Purchase
0734a403-0fb9-4b5d-920b-28f648d0e602,d6415102-20d1-468f-8b8c-e21f97289c5e,Slow frustrating bad worst slow bad slow slow slow unhelpful terrible unhelpful unhelpful worst bad terrible slow bad terrible slow worst unhelpful worst terrible frustrating unhelpful.!!! :( @#$%,Negative,1,Policy Purchase
9202b09c-60b3-4938-9107-1545fc5b14bd,19048ca7-9291-4493-928a-34f363eac0a1,Bad frustrating slow unhelpful frustrating slow unhelpful slow slow slow worst frustrating worst unhelpful terrible bad worst slow terrible frustrating bad worst bad slow bad frustrating slow terrible frustrating unhelpful.!!! :( @#$%,Negative,2,Customer Support
4cc6d67e-cddb-4f9e-8130-0e684d45d885,5037e669-8a3a-4129-a9d8-4c4f6ed338be,Fast excellent helpful amazing helpful best helpful helpful excellent fast helpful amazing best excellent helpful amazing best best best amazing great.!!! :) $$$,Positive,4,Customer Support
25d287d0-7665-4707-9d41-1ac5335dab46,af704164-bf16-4454-a685-602c3d8925a9,Best fast best best helpful best excellent excellent great amazing excellent excellent great great amazing excellent fast best fast best excellent excellent great amazing.!!! :) $$$,Positive,4,Policy Purchase
2d0d5e1d-8cfb-437c-a89e-a4df471c10ae,f6babccc-0acf-4d89-9a3e-d15aa4f0708a,Frustrating bad worst terrible terrible bad worst worst frustrating worst slow worst worst terrible unhelpful unhelpful bad unhelpful unhelpful frustrating unhelpful slow bad unhelpful frustrating terrible frustrating frustrating frustrating frustrating.!!! :( @#$%,Negative,1,Customer Support
24ef65a7-37cf-45ca-ac41-2493ef7cef26,f84ce7a9-36cf-42d5-acd6-e8df1b5829c9,Slow terrible unhelpful slow slow worst terrible slow frustrating worst worst worst slow frustrating frustrating bad worst unhelpful worst unhelpful worst frustrating frustrating.!!! :( @#$%,Negative,1,Customer Support
627b0edd-8d7f-4371-80c3-7cbc3d5b6535,b35b9f78-f55f-4e80-a392-2a4e4f2c386f,Neutral not bad fine average decent okay neutral neutral neutral average neutral not bad average neutral okay decent average not bad fine not bad average okay not bad decent not bad neutral.... ??? ###,Neutral,3,Claim
e0736c70-6c20-4d89-b7a6-9c32552d4865,d30bef65-19b3-4619-91fb-55b1eb25d7e7,Frustrating unhelpful slow unhelpful frustrating frustrating slow bad bad unhelpful unhelpful frustrating bad slow unhelpful terrible bad bad unhelpful worst.!!! :( @#$%,Negative,2,Claim
214dc588-c35e-418a-a630-b287d4a39a51,690a7b80-af8d-488d-9811-70c1d8d2660e,Decent neutral okay average fine average average okay decent decent decent neutral fine okay okay fine fine average okay decent average neutral okay fine fine.... ??? ###,Neutral,3,Customer Support
5e3003e1-f541-444e-96cc-b813263553ba,1e0aaf12-9136-44ad-b27e-8ce72b8d2c49,Amazing fast best fast amazing great amazing excellent best amazing excellent fast great best helpful.!!! :) $$$,Positive,4,Customer Support
ba098a27-4870-4a92-92f7-7d5dfec5ea47,2e2cb850-6b17-4d75-b07a-1acbad5c3c49,Frustrating bad worst terrible slow terrible unhelpful unhelpful bad slow worst worst slow terrible slow slow unhelpful bad unhelpful bad worst slow slow unhelpful frustrating frustrating frustrating frustrating.!!! :( @#$%,Negative,2,Claim
9ea1e617-8129-4a0c-80ef-a857015f566c,650ad9aa-fa3f-412e-8d71-1f28618521ab,Great best great excellent excellent fast fast fast great amazing fast excellent excellent best fast best excellent fast fast best excellent amazing best helpful fast great.!!! :) $$$,Positive,4,Claim
c3803b4a-7dc4-4f12-be9b-d0e1bca37653,da6069f3-8e40-4294-a6b9-4955f33685da,Great great excellent great excellent amazing fast best best great fast amazing fast fast best best great great best excellent excellent helpful excellent best helpful helpful best helpful helpful.!!! :) $$$,Positive,4,Policy Purchase
3f042c7b-13ab-4d2c-aba0-330c6a9a6f4b,18246315-ad49-4072-bf84-3004c4ac41b5,Great amazing amazing fast helpful best best great great amazing helpful fast best helpful great best helpful best excellent amazing amazing best helpful excellent great.!!! :) $$$,Positive,4,Customer Support
cc535c3e-52bb-430d-886f-ac8fa4c5dae5,8c126e0e-121a-4952-be69-ad390e378b07,Fast fast excellent best best great best great amazing excellent amazing helpful great fast fast amazing excellent amazing great helpful amazing helpful fast best fast helpful fast amazing amazing helpful fast fast great fast.!!! :) $$$,Positive,5,Customer Support
a5c9cf20-3967-46aa-ad2b-2c8276a990f1,ee403b9f-27b2-45c1-b6b0-d0b9afad328e,Unhelpful unhelpful bad slow bad frustrating terrible worst frustrating terrible terrible slow unhelpful unhelpful worst unhelpful unhelpful slow slow frustrating frustrating slow unhelpful frustrating bad frustrating slow frustrating worst bad.!!! :( @#$%,Negative,2,Customer Support
4c32a0a2-b452-4738-a073-09de6a8f7654,747ac231-b95e-44e3-9653-49ee505ec9d6,Fine average neutral neutral average average not bad fine neutral okay fine okay okay average decent not bad neutral neutral fine decent fine neutral decent not bad not bad decent average okay okay.... ??? ###,Neutral,3,Policy Purchase
b22f2e91-0411-4e35-90e3-4b2b1ca64c33,06dd5e19-dbe8-4664-b02f-420ef87405ca,Slow bad terrible worst worst unhelpful bad frustrating bad slow bad worst frustrating slow slow bad slow terrible terrible frustrating slow.!!! :( @#$%,Negative,2,Customer Support
a1628abf-1a48-4803-8204-0c8155773297,fabfa7ef-6e89-47a8-b68d-4037d8fe3fb8,Worst frustrating unhelpful unhelpful terrible slow slow unhelpful unhelpful frustrating frustrating slow frustrating unhelpful slow terrible bad worst slow slow slow worst slow frustrating bad terrible terrible slow.!!! :( @#$%,Negative,1,Claim
9670cd19-383e-49a4-81f4-6dfd3b6b1c0d,ebf6dd32-56d2-4b12-af5a-7636e8b8d252,Best amazing fast best amazing fast fast best helpful fast fast best great excellent amazing great fast excellent great fast amazing best fast excellent helpful best fast excellent amazing excellent best helpful amazing fast.!!! :) $$$,Positive,5,Customer Support
1ee56930-3a08-4f6a-9e18-9a981d2d1771,4200a1aa-7c82-4fbe-b95e-54f08fde042a,Amazing amazing amazing helpful best best best helpful great great best amazing best amazing best amazing helpful best great helpful helpful excellent great excellent fast.!!! :) $$$,Positive,4,Customer Support
7107514f-b54a-41ba-8ac8-927eba751921,bb88854e-7f96-4d71-8182-70d2c3101e2e,Okay decent not bad okay average neutral not bad okay neutral decent average average average not bad decent fine average not bad.... ??? ###,Neutral,3,Claim
3a6a22d9-c986-4893-abf5-fc9887972916,69d53317-6dc7-4587-8d40-b648235398a6,Neutral neutral fine not bad neutral decent not bad not bad fine okay decent decent not bad decent decent okay neutral okay fine neutral neutral not bad neutral neutral decent neutral not bad neutral.... ??? ###,Neutral,3,Policy Purchase
e8c35a79-504e-44ac-be21-6c79b8b791b0,479fb5f3-d3b6-4150-8205-e16a581ab26c,Unhelpful bad slow unhelpful worst unhelpful unhelpful slow slow frustrating unhelpful frustrating worst bad unhelpful slow frustrating worst unhelpful unhelpful terrible unhelpful terrible slow unhelpful bad worst unhelpful terrible frustrating terrible.!!! :( @#$%,Negative,2,Claim
1c45eba3-8159-4ce5-bca9-10286c3912ef,5f7b8b00-d772-4330-8f58-9a93bb63721d,Unhelpful slow bad unhelpful bad terrible frustrating slow worst frustrating worst unhelpful worst unhelpful unhelpful unhelpful slow terrible frustrating frustrating frustrating frustrating unhelpful.!!! :( @#$%,Negative,2,Claim
84362fc7-53ed-474f-9af0-26df3f64e5ee,c74f054f-d2a5-4216-b14b-4d3695162359,Decent okay decent decent okay decent okay average okay not bad decent fine not bad neutral fine fine neutral not bad neutral not bad decent okay fine decent decent neutral.... ??? ###,Neutral,3,Customer Support
1e390f21-8775-4abf-9cff-5f1e83601fb5,792dd499-7497-475c-b66f-bdddb1c8d50a,Not Bad neutral decent neutral fine decent okay fine okay okay decent neutral average decent not bad okay.... ??? ###,Neutral,3,Policy Purchase
efd37a6d-0c74-4518-abf8-43df96f19d54,48924bd6-e399-40dd-8e1f-39bee4edc295,Excellent amazing great helpful great great fast excellent fast fast fast best best great great helpful amazing amazing great amazing great.!!! :) $$$,Positive,4,Policy Purchase
68dd66fd-9fa3-4f4b-aa1c-d2d89ff0f466,6538bf11-e676-4b0a-bb9a-3daf6321d753,Fine neutral neutral not bad fine neutral not bad fine not bad not bad fine okay fine average fine fine okay fine average decent neutral okay neutral average okay.... ??? ###,Neutral,3,Customer Support
d4669984-3ecb-4bd6-b4af-a2e1c968e8ee,945d91a5-e33d-4982-96c3-4b19b4a35c95,Bad unhelpful terrible unhelpful slow worst slow terrible bad unhelpful slow bad worst unhelpful terrible terrible frustrating bad worst frustrating bad worst terrible frustrating terrible bad bad worst terrible.!!! :( @#$%,Negative,1,Customer Support
1ef7a52e-e645-4b00-93e6-dc21f10b394d,c08bd631-3d57-4e27-b3da-efc10d47e26d,Unhelpful slow frustrating slow bad bad slow slow slow slow terrible worst terrible worst frustrating terrible unhelpful frustrating terrible slow bad unhelpful terrible worst slow worst frustrating unhelpful slow worst slow bad slow frustrating.!!! :( @#$%,Negative,1,Claim
2ad98682-f8da-4a79-a72e-dd5f4a0c408d,ebfbc97a-eefa-4d76-8f67-a174002394e2,Average average not bad neutral neutral average neutral average okay fine okay okay not bad not bad not bad neutral neutral average fine not bad neutral neutral fine neutral not bad average fine average average neutral.... ??? ###,Neutral,3,Customer Support
b11cc20e-e9fd-4972-8410-5bd15415c636,00862f9e-ec19-4606-a57d-4eb4223bd9be,Slow worst frustrating slow worst frustrating frustrating unhelpful frustrating unhelpful bad bad frustrating frustrating frustrating slow frustrating frustrating slow terrible frustrating frustrating bad slow worst slow terrible bad terrible worst slow bad unhelpful terrible.!!! :( @#$%,Negative,1,Policy Purchase
fae91634-3bf8-4406-b89d-2267b7c25d94,096b7724-5ced-43b3-b7a0-be7a7e6a3ea7,Decent not bad fine okay neutral fine okay average fine average average not bad not bad fine average fine not bad okay neutral neutral neutral not bad average.... ??? ###,Neutral,3,Claim
fdf0861e-05eb-474d-ad90-0360d900b745,886edae8-ad80-416d-b167-84b1f845846e,Excellent helpful fast best helpful best great best fast best excellent amazing fast fast amazing best excellent excellent fast fast great excellent great helpful great amazing best fast great excellent great excellent helpful great.!!! :) $$$,Positive,4,Claim
062667fc-cedc-45bf-ae94-34ab7adf1458,ef60250e-a055-41d3-8c16-ab4e97b018b0,Worst terrible slow worst frustrating frustrating unhelpful terrible bad unhelpful slow bad slow bad worst worst slow worst frustrating frustrating bad frustrating bad unhelpful slow.!!! :( @#$%,Negative,1,Claim
8f2b892b-0e48-4034-ad74-dd431a115f59,61a71114-d994-47ba-8b7f-aa4c0d5d2f64,Great amazing excellent helpful helpful great fast amazing best helpful fast best amazing fast excellent excellent great helpful great amazing excellent helpful helpful excellent fast amazing fast.!!! :) $$$,Positive,5,Claim
0b483935-cc09-4e64-a33e-84ac3e3f3da0,95a340d9-4fc9-463f-a0af-af9e0f7c59ad,Helpful helpful fast helpful helpful great fast helpful excellent best helpful helpful great excellent amazing helpful great fast best helpful excellent great excellent fast amazing fast amazing best.!!! :) $$$,Positive,4,Customer Support
9db8ef7e-55ed-4864-b68b-6ba090ebba12,298b2e78-5420-40ce-ab2f-9d474cb4a7f6,Slow frustrating bad terrible bad terrible terrible unhelpful terrible frustrating worst terrible frustrating terrible terrible worst slow bad.!!! :( @#$%,Negative,2,Claim
247474b3-1d7d-4bb3-8e00-44e207af3b8a,a19f2485-31c4-4c9e-b0be-96304a6333e3,Neutral decent neutral average average average average average neutral average average average average okay not bad okay fine neutral decent average decent decent decent average fine not bad fine decent not bad okay neutral okay average.... ??? ###,Neutral,3,Customer Support
5fcf3219-b1c1-4d4b-a0d1-6c168855817d,fa1b7659-6df6-4800-997c-0dc9516546ca,Neutral not bad fine neutral average okay average fine average okay fine fine decent not bad not bad not bad fine average decent neutral not bad decent.... ??? ###,Neutral,3,Customer Support
52630028-2dd2-48c0-b6da-387584d62148,b1cb62d0-8685-42d2-9fb6-8406b6658a34,Not Bad decent average decent neutral fine okay average average neutral decent average neutral fine neutral decent fine okay okay decent decent fine decent fine decent decent decent not bad average decent.... ??? ###,Neutral,3,Policy Purchase
43fffdea-3bd9-4015-b112-7f4b2df80502,e6c71f15-5bed-43be-936d-6ccea535f9d7,Average fine fine okay average average okay decent fine decent not bad average not bad not bad neutral average fine.... ??? ###,Neutral,3,Claim
c09c3207-dae1-4a7f-bf97-79f7234b20fd,e991e6d5-8b0a-4802-bd64-e8d6b757ec69,Great excellent amazing amazing fast fast helpful helpful fast helpful amazing great fast excellent amazing fast helpful amazing amazing amazing fast amazing excellent.!!! :) $$$,Positive,4,Claim
f1224f43-c527-4f35-adc5-60443016b62b,704d628f-35a7-48ab-aaed-979fb2ac4768,Neutral okay okay neutral average not bad decent fine decent average decent not bad not bad not bad average fine fine okay okay neutral neutral fine not bad neutral fine decent decent neutral okay.... ??? ###,Neutral,3,Claim
1bcfb92f-798b-4757-b036-f6b962ed5403,7397d1a1-f641-4405-91cb-bc49542ef29e,Bad bad unhelpful bad frustrating slow terrible bad worst terrible terrible unhelpful bad bad unhelpful terrible worst slow bad bad unhelpful slow bad worst.!!! :( @#$%,Negative,1,Claim
ded5c017-2143-4dfc-b4db-da6bdd9e7b6d,d161a381-6ea4-4405-8f4c-3f0b34a73f9d,Okay fine average average not bad decent average neutral decent not bad fine average average fine decent decent okay okay fine neutral decent neutral not bad decent not bad neutral decent average fine decent.... ??? ###,Neutral,3,Customer Support
2ef634f2-a8b9-4820-a92c-5b92627967a3,64bfc76d-1874-4d7d-9190-c53fb2d2570a,Terrible worst terrible unhelpful terrible worst frustrating frustrating terrible slow worst unhelpful worst bad bad frustrating.!!! :( @#$%,Negative,2,Claim
2a32e553-7370-4a7e-a8fc-0e45537598d4,0b6d35d7-818d-42af-b516-567d40b55023,Bad unhelpful frustrating slow slow slow terrible bad terrible frustrating bad frustrating slow slow bad unhelpful frustrating slow slow terrible bad worst unhelpful terrible bad frustrating terrible frustrating bad.!!! :( @#$%,Negative,2,Claim
5bab96cc-70ce-4646-a74b-8b9845f3dc5a,08d16094-b6e3-491b-b777-d8232d8d7db8,Excellent amazing best amazing helpful amazing best fast excellent great great amazing amazing best fast excellent great fast best fast excellent amazing excellent best amazing amazing excellent excellent fast great excellent helpful.!!! :) $$$,Positive,4,Policy Purchase
ef30141d-3505-4563-9fea-97cc30862fe3,6d899035-f05d-45c7-a522-e8b98aad0665,Average okay average okay fine okay average average fine average fine okay neutral decent not bad decent neutral not bad.... ??? ###,Neutral,3,Customer Support
d9b81389-ec16-4db7-bd93-754aca90001c,f5834c69-407f-4654-abe4-be9c91b76c45,Helpful best amazing amazing best amazing excellent helpful best excellent best fast fast helpful helpful fast helpful excellent.!!! :) $$$,Positive,4,Policy Purchase
03671560-fd06-475b-b462-931f966456be,c249f59a-9dc9-46df-856e-3d783b8c0f84,Excellent amazing amazing helpful great fast excellent great excellent great best helpful best amazing excellent excellent helpful amazing.!!! :) $$$,Positive,4,Customer Support
6a367425-fa41-4d2e-8ab2-14388557ec6c,c0241ac1-49d8-4188-900d-cc4fa5e65ec4,Excellent amazing fast excellent great best best amazing amazing excellent best helpful excellent helpful great.!!! :) $$$,Positive,5,Policy Purchase
31456a6c-f423-43d9-91ea-88157ddc44f5,243b7101-fdf4-4930-a265-df650d56e000,Bad terrible unhelpful frustrating terrible unhelpful slow slow bad terrible slow unhelpful terrible unhelpful worst terrible worst slow worst slow slow.!!! :( @#$%,Negative,2,Customer Support
815ada5d-6c35-433c-b0fe-05a17880adc6,c2a49fd8-6ef5-4cee-bc24-3f9f9c014262,Not Bad not bad okay decent neutral not bad neutral fine okay not bad average decent decent decent fine okay okay decent okay.... ??? ###,Neutral,3,Claim
dc956e31-0349-4b41-8111-fa05308b5146,5fcf5c22-b9b0-4c1a-baf9-706d802ddcc4,Decent decent decent not bad decent average neutral okay neutral neutral okay neutral okay not bad neutral not bad not bad decent not bad fine decent okay decent decent average decent neutral decent not bad okay.... ??? ###,Neutral,3,Policy Purchase
42e6918c-25db-4e8d-a534-9425aa69b7f7,ae5a5f99-f1bb-4d9b-b499-bb6b9afdd464,Excellent helpful best best great amazing helpful best fast helpful best helpful excellent fast amazing excellent excellent best helpful.!!! :) $$$,Positive,4,Claim
bbe30fd2-4ed7-43f3-9609-52eb61fe6f28,eca04629-e05b-47ea-80a1-5dbc695f34ff,Great helpful amazing amazing excellent excellent amazing amazing great excellent fast great amazing fast fast excellent fast.!!! :) $$$,Positive,4,Policy Purchase
b43c6fef-2fb7-49bd-9fe9-27502d28a2a8,2e968660-7c89-417d-b2b1-792b2263960a,Neutral decent not bad average okay average not bad average neutral decent fine fine neutral okay average decent average decent fine decent not bad okay okay not bad okay fine neutral okay fine okay fine.... ??? ###,Neutral,3,Customer Support
440dd09f-c2e8-4fc2-b649-6cdefca54576,c1c4f618-7925-47d5-bc65-a804ee9ff73c,Unhelpful slow frustrating slow terrible terrible slow slow unhelpful worst worst frustrating bad worst slow worst worst bad bad unhelpful worst frustrating terrible slow frustrating.!!! :( @#$%,Negative,1,Claim
69c2aa17-83d1-477a-b9a6-ab72deaeb0c0,fc76627b-00cd-41a8-b01c-8108a904babd,Okay decent okay not bad average decent fine decent fine okay decent neutral neutral neutral neutral neutral not bad average average okay fine fine neutral fine okay.... ??? ###,Neutral,3,Claim
d51528af-4d25-498f-964b-85f0cbfc721c,fcba6c80-8c7a-4939-bf0d-d3c2ac4dcd33,Terrible slow bad unhelpful terrible terrible frustrating unhelpful bad slow frustrating bad worst worst frustrating terrible terrible slow worst bad bad unhelpful frustrating bad frustrating worst worst frustrating unhelpful.!!! :( @#$%,Negative,1,Claim
e900b66f-6083-4f88-97dd-a51ea4dc4d4e,b99b70d6-bc6a-48a7-be33-2380b7aa53b6,Helpful amazing best fast excellent excellent excellent great fast helpful excellent best helpful great excellent fast amazing excellent helpful excellent fast fast amazing amazing best great helpful.!!! :) $$$,Positive,5,Policy Purchase
65333140-1b49-4710-b8de-44f1973d1855,75ea1023-da34-45d9-89cd-90e7025a2dd4,Bad worst worst slow slow unhelpful bad unhelpful frustrating frustrating unhelpful terrible worst bad worst frustrating slow frustrating slow frustrating slow worst terrible frustrating terrible.!!! :( @#$%,Negative,1,Claim
399e4d08-cf77-48cc-af36-feb1bb8f7b2b,ec5412b4-0d74-4c38-bc58-82ecb34de663,Worst frustrating terrible frustrating worst bad bad slow slow slow slow slow bad frustrating terrible worst frustrating unhelpful bad terrible.!!! :( @#$%,Negative,2,Claim
ce192f51-dda8-4391-9494-065dca9128fb,b5a78756-ef40-45dd-998d-213c0ddb0654,Decent okay okay not bad average okay average not bad not bad okay not bad fine not bad neutral okay neutral decent neutral neutral okay neutral average okay neutral.... ??? ###,Neutral,3,Claim
6f0eebef-97e8-4057-96a7-01aba66ccf43,b8f91075-a081-45d2-a608-92d6f84006f2,Terrible bad slow terrible unhelpful terrible frustrating frustrating worst frustrating bad slow frustrating slow unhelpful slow bad bad bad unhelpful worst terrible unhelpful worst slow frustrating bad.!!! :( @#$%,Negative,2,Claim
7bf3f8f5-624b-41d7-ae5c-58ad97c6eb3c,6f041c76-b3e6-422d-a504-4925fffcff63,Helpful great great best amazing excellent amazing great helpful helpful amazing fast helpful helpful amazing amazing great amazing best best excellent helpful excellent helpful.!!! :) $$$,Positive,4,Policy Purchase
0a054950-1f7f-45b0-9075-b55accee6b1c,a71372ab-34cb-4b9a-9338-82b320fa15b7,Bad terrible frustrating bad bad terrible worst terrible worst unhelpful terrible bad worst worst terrible unhelpful bad slow terrible worst.!!! :( @#$%,Negative,1,Policy Purchase
89c818d7-9b2e-48c0-9a24-591dff2e1955,1958a981-b01c-437e-b5b8-0aae82b60c8e,Average average average not bad neutral fine average decent okay fine okay average decent neutral decent okay.... ??? ###,Neutral,3,Policy Purchase
f0b0e729-6ce3-4d67-ad30-c94b4111e681,3429ce3b-8931-4697-a4ab-a2a0b1cbc263,Helpful excellent helpful helpful amazing helpful helpful helpful great amazing excellent amazing fast best excellent excellent helpful.!!! :) $$$,Positive,5,Customer Support
10e2b676-6822-4128-8c61-e59faf194390,5ce1bcc2-16c7-42a1-a3e2-ac175450c61f,Amazing great amazing excellent great best excellent best amazing great helpful best helpful amazing great fast helpful excellent excellent great great excellent amazing excellent amazing.!!! :) $$$,Positive,4,Claim
881c5211-c9eb-497b-b7ce-ddc4ad851456,d9815a41-e1cc-433c-9838-d1688d3a5b2d,Slow bad bad unhelpful bad bad slow frustrating bad frustrating worst frustrating terrible unhelpful frustrating terrible worst frustrating unhelpful terrible slow worst worst frustrating terrible worst worst.!!! :( @#$%,Negative,2,Customer Support
d862042e-500f-46b1-8544-a04968115a5c,13a22a82-1458-471d-a27a-2bda1713742b,Best great great amazing helpful fast best best fast helpful amazing fast helpful best best amazing fast helpful best amazing amazing amazing.!!! :) $$$,Positive,4,Claim
fe85544c-3e85-4c67-9855-e4a0bfea3d2a,eba332b1-f36c-4c45-a942-b4d7bd2dffff,Amazing great fast excellent best amazing best excellent fast great fast great fast excellent best fast amazing amazing best best excellent fast excellent great helpful fast best best best helpful best.!!! :) $$$,Positive,4,Policy Purchase
9e24c724-e47a-4b03-b68a-e6fbef775124,5b120b1b-0eb8-4b17-bcff-07e3d92d9519,Helpful excellent fast great best excellent fast great fast great helpful great great fast great.!!! :) $$$,Positive,4,Policy Purchase
787fb578-39e1-409d-8008-d4daa819213d,5d4f9715-4c9d-4049-9fd2-bec365363c77,Neutral fine average neutral fine decent okay not bad okay neutral not bad okay average okay decent average okay fine neutral neutral neutral okay decent decent not bad okay not bad not bad.... ??? ###,Neutral,3,Customer Support
ec6e8294-b9da-4779-8079-cdc9665e467f,638b9370-d35d-4936-97d2-f88fbdecb67a,Great great great great helpful amazing excellent amazing fast best amazing fast excellent fast amazing excellent great helpful excellent.!!! :) $$$,Positive,4,Customer Support
